order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2017-166926,12/01/2017,12/8/2017,Standard Class,SO-20335,OFF-PA-10001593,7,41.86,0,18.837
CA-2017-166926,12/01/2017,12/8/2017,Standard Class,SO-20335,FUR-BO-10002598,2,141.96,0,41.1684
CA-2015-128013,08/09/2015,8/16/2015,Standard Class,MF-18250,FUR-FU-10000320,3,10.02,0,4.4088
CA-2015-128013,08/09/2015,8/16/2015,Standard Class,MF-18250,OFF-PA-10001815,3,144.12,0,69.1776
CA-2016-123176,9/27/2016,9/29/2016,Second Class,JG-15160,OFF-PA-10003971,3,17.94,0,8.7906
CA-2016-123176,9/27/2016,9/29/2016,Second Class,JG-15160,OFF-AR-10004685,3,13.89,0,4.5837
US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,OFF-PA-10001609,5,16.45,0,7.567
US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,FUR-FU-10000550,4,19.92,0,6.5736
CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075,TEC-AC-10004209,4,35.168,0.2,8.3524
CA-2016-166282,4/16/2016,4/22/2016,Standard Class,PK-19075,OFF-PA-10003022,7,123.088,0.2,40.0036
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-TA-10001039,3,257.94,0,67.0644
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,TEC-PH-10002624,4,1879.96,0,545.1884
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-FU-10001473,2,27.46,0,9.8856
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,TEC-PH-10001819,2,89.98,0,43.1904
CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-CH-10004287,3,828.6,0,240.294
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,OFF-BI-10004728,5,7.23,0.7,-5.784
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,OFF-ST-10000918,2,17.44,0.2,1.308
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,OFF-BI-10004593,4,62.88,0.7,-50.304
CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,FUR-BO-10001337,3,290.352,0.2,-36.294
CA-2017-128783,09/07/2017,9/7/2017,Same Day,TG-21640,TEC-AC-10002473,4,113.52,0,46.5432
CA-2017-128783,09/07/2017,9/7/2017,Same Day,TG-21640,FUR-FU-10003623,5,135.3,0,37.884
CA-2014-122217,11/24/2014,11/29/2014,Standard Class,HP-14815,FUR-FU-10002045,5,111.15,0,48.906
US-2017-141558,03/11/2017,3/16/2017,Standard Class,MH-17290,TEC-PH-10002555,5,776.85,0.4,-181.265
US-2017-141558,03/11/2017,3/16/2017,Standard Class,MH-17290,OFF-BI-10002794,1,12.294,0.7,-8.6058
US-2017-141558,03/11/2017,3/16/2017,Standard Class,MH-17290,FUR-TA-10004086,3,154.764,0.4,-46.4292
US-2017-141558,03/11/2017,3/16/2017,Standard Class,MH-17290,OFF-ST-10004946,1,43.28,0.2,3.246
CA-2016-139941,06/12/2016,6/17/2016,Standard Class,CB-12415,OFF-PA-10000241,3,92.94,0,41.823
CA-2016-139941,06/12/2016,6/17/2016,Standard Class,CB-12415,OFF-AP-10004036,3,52.56,0,18.396
CA-2015-166583,6/26/2015,6/30/2015,Standard Class,VD-21670,TEC-PH-10001578,3,971.88,0.2,109.3365
CA-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425,FUR-CH-10002647,2,141.96,0,35.49
CA-2017-142909,12/22/2017,12/25/2017,Second Class,AG-10330,FUR-TA-10003008,2,182.55,0.5,-135.087
CA-2014-137911,10/09/2014,10/15/2014,Standard Class,BP-11095,OFF-PA-10004071,2,88.768,0.2,31.0688
CA-2015-106208,12/10/2015,12/15/2015,Standard Class,JW-16075,OFF-AP-10004980,7,53.088,0.8,-108.8304
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,FUR-FU-10000747,6,275.88,0,46.8996
US-2015-136749,12/25/2015,12/27/2015,Second Class,LH-16900,OFF-BI-10004492,5,157.9,0,74.213
CA-2017-126718,4/29/2017,5/4/2017,Standard Class,KT-16480,OFF-LA-10004055,1,4.91,0,2.4059
CA-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,OFF-ST-10002485,4,87.92,0,0.8792
CA-2016-131380,3/28/2016,3/31/2016,Second Class,CC-12220,OFF-PA-10001243,1,5.98,0,2.9302
CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,TEC-PH-10004447,2,222.384,0.2,16.6788
CA-2015-145835,5/13/2015,5/18/2015,Second Class,BF-11170,OFF-FA-10002280,4,16,0.2,5.6
CA-2014-138709,07/04/2014,7/9/2014,Standard Class,MS-17770,OFF-PA-10004734,3,21.84,0,10.92
CA-2014-138709,07/04/2014,7/9/2014,Standard Class,MS-17770,OFF-BI-10000145,5,15.6,0,7.644
CA-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030,OFF-EN-10004773,8,247.84,0,121.4416
CA-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030,OFF-BI-10004970,3,9.912,0.2,3.3453
CA-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595,OFF-ST-10000604,2,69.52,0,17.38
CA-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,OFF-AR-10003190,4,11.52,0,3.2256
CA-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,FUR-CH-10000155,3,717.72,0.2,71.772
CA-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,OFF-ST-10003058,10,236.5,0,68.585
CA-2014-117464,7/22/2014,7/24/2014,Second Class,NP-18325,FUR-TA-10004767,3,170.352,0.2,19.1646
US-2017-168613,10/08/2017,10/14/2017,Standard Class,GM-14440,FUR-CH-10002372,2,145.764,0.1,3.2392
CA-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605,TEC-AC-10000158,3,107.97,0,22.6737
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,TEC-AC-10000158,5,143.96,0.2,1.7995
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,TEC-CO-10002313,5,2399.96,0.2,569.9905
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-PA-10002581,3,74.352,0.2,23.235
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-AP-10001205,8,87.168,0.8,-226.6368
US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-ST-10000344,3,32.232,0.2,2.4174
CA-2017-133067,05/04/2017,5/10/2017,Standard Class,MY-18295,OFF-BI-10002897,2,2.202,0.7,-1.5414
CA-2017-133067,05/04/2017,5/10/2017,Standard Class,MY-18295,OFF-BI-10003694,3,9.396,0.7,-7.5168
US-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960,TEC-PH-10001644,3,89.97,0,25.1916
CA-2014-106054,01/06/2014,1/7/2014,First Class,JO-15145,OFF-AR-10002399,3,12.78,0,5.2398
CA-2016-138667,12/27/2016,12/30/2016,Second Class,MW-18220,TEC-AC-10003063,2,40,0.2,0.5
CA-2017-150609,4/30/2017,5/4/2017,Standard Class,NZ-18565,OFF-BI-10002071,5,23.24,0.2,7.553
CA-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250,FUR-CH-10004218,9,908.82,0,227.205
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-SU-10000432,2,5.552,0.2,-1.041
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-AR-10003183,3,8.016,0.2,1.002
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,FUR-CH-10002017,4,74.592,0.3,-2.1312
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,FUR-FU-10003247,2,16.784,0.6,-22.2388
CA-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-AP-10001563,4,38.864,0.8,-99.1032
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,TEC-PH-10004908,3,203.976,0.2,25.497
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,FUR-TA-10003392,3,674.352,0.2,-8.4294
CA-2016-116918,10/01/2016,10/6/2016,Second Class,JK-15205,OFF-BI-10004140,4,5.388,0.7,-4.49
CA-2016-116918,10/01/2016,10/6/2016,Second Class,JK-15205,OFF-AR-10003631,8,30.976,0.2,5.0336
CA-2016-110492,02/12/2016,2/14/2016,First Class,JS-15880,OFF-ST-10003716,6,1350.12,0,175.5156
CA-2016-110492,02/12/2016,2/14/2016,First Class,JS-15880,OFF-BI-10003274,4,15.92,0,7.4824
CA-2016-147683,11/13/2016,11/17/2016,Standard Class,PO-19180,FUR-FU-10004848,2,19.54,0,7.2298
CA-2014-116785,4/26/2014,4/30/2014,Standard Class,MH-17290,OFF-AR-10003504,5,21.4,0,6.206
CA-2014-116785,4/26/2014,4/30/2014,Standard Class,MH-17290,OFF-LA-10000305,2,12.6,0,5.796
US-2015-156797,08/11/2015,8/15/2015,Standard Class,PO-19180,OFF-AR-10001427,2,11.96,0,3.1096
US-2015-156797,08/11/2015,8/15/2015,Standard Class,PO-19180,TEC-PH-10004614,2,138,0,34.5
CA-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,TEC-PH-10001944,1,116.76,0.2,14.595
CA-2016-104276,11/27/2016,12/3/2016,Standard Class,HF-14995,FUR-TA-10001039,7,331.023,0.45,-114.3534
CA-2016-120369,10/28/2016,10/28/2016,Same Day,VB-21745,FUR-FU-10003806,5,756.8,0,75.68
CA-2014-118276,12/29/2014,1/2/2015,Standard Class,MG-17890,FUR-FU-10002111,3,8.736,0.6,-4.8048
CA-2015-136658,09/10/2015,9/17/2015,Standard Class,BO-11425,OFF-AR-10000817,2,6.08,0,2.0672
CA-2017-137414,10/02/2017,10/6/2017,Standard Class,CM-12115,FUR-FU-10001424,2,17.46,0,5.9364
CA-2017-137414,10/02/2017,10/6/2017,Standard Class,CM-12115,TEC-MA-10002930,11,369.16,0.2,32.3015
CA-2016-143476,09/11/2016,9/13/2016,First Class,LC-16930,OFF-AR-10003759,2,2.912,0.2,0.91
CA-2016-143476,09/11/2016,9/13/2016,First Class,LC-16930,OFF-PA-10001837,4,20.736,0.2,7.2576
CA-2016-143476,09/11/2016,9/13/2016,First Class,LC-16930,OFF-PA-10001667,2,9.568,0.2,2.99
US-2016-119046,06/02/2016,6/6/2016,Standard Class,EH-13765,OFF-PA-10000246,3,30.18,0,13.8828
US-2016-119046,06/02/2016,6/6/2016,Standard Class,EH-13765,OFF-BI-10001078,12,51.648,0.2,18.7224
US-2016-119046,06/02/2016,6/6/2016,Standard Class,EH-13765,OFF-BI-10000138,3,11.232,0.2,3.9312
CA-2017-154949,10/15/2017,10/19/2017,Standard Class,MC-17275,OFF-LA-10002034,3,14.73,0,7.2177
CA-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,OFF-AR-10000127,5,16.4,0,4.756
CA-2015-103072,9/27/2015,9/30/2015,Second Class,HW-14935,OFF-PA-10003172,4,25.92,0,12.4416
CA-2015-150770,05/03/2015,5/6/2015,First Class,LC-16870,OFF-AR-10001246,3,8.82,0,2.5578
CA-2015-150770,05/03/2015,5/6/2015,First Class,LC-16870,OFF-BI-10002026,2,62.496,0.2,21.8736
CA-2015-150770,05/03/2015,5/6/2015,First Class,LC-16870,TEC-AC-10000844,4,339.96,0,122.3856
CA-2015-150770,05/03/2015,5/6/2015,First Class,LC-16870,OFF-BI-10001575,2,49.568,0.2,17.3488
CA-2017-154760,01/09/2017,1/13/2017,Standard Class,BP-11290,OFF-BI-10004632,3,274.491,0.7,-228.7425
US-2017-104437,1/27/2017,1/31/2017,Standard Class,TG-21310,TEC-PH-10000193,3,137.94,0,35.8644
CA-2017-113075,09/02/2017,9/6/2017,Standard Class,MC-18100,TEC-AC-10003441,3,40.68,0.2,-7.119
CA-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,TEC-PH-10004093,3,110.376,0.2,12.4173
CA-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,OFF-AP-10002998,7,151.62,0,50.0346
CA-2016-109953,7/14/2016,7/18/2016,Standard Class,RB-19360,FUR-FU-10000073,4,30.8,0,10.164
CA-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,OFF-PA-10001125,5,123.92,0.2,38.725
CA-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,TEC-AC-10003033,5,1319.8,0.2,214.4675
CA-2014-157546,7/20/2014,7/22/2014,First Class,RD-19720,OFF-BI-10002498,6,89.712,0.2,30.2778
CA-2014-157546,7/20/2014,7/22/2014,First Class,RD-19720,OFF-PA-10004569,3,22.83,0,10.7301
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-BI-10002353,2,30.88,0,15.44
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-AP-10001564,2,465.16,0,120.9416
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-PA-10003673,4,27.12,0,12.4752
CA-2016-137337,03/08/2016,3/12/2016,Standard Class,GB-14575,FUR-FU-10003347,8,113.6,0,44.304
CA-2016-137337,03/08/2016,3/12/2016,Standard Class,GB-14575,OFF-PA-10001934,2,12.96,0,6.3504
CA-2016-137337,03/08/2016,3/12/2016,Standard Class,GB-14575,OFF-BI-10000632,2,69.456,0.2,22.5732
CA-2014-138737,12/07/2014,12/10/2014,First Class,FP-14320,OFF-AR-10003190,3,8.64,0,2.4192
CA-2016-164924,07/10/2016,7/10/2016,Same Day,EA-14035,TEC-MA-10000904,3,341.991,0.7,-319.1916
CA-2016-101651,12/24/2016,12/30/2016,Standard Class,SC-20305,FUR-FU-10000771,7,43.96,0,18.4632
CA-2016-101651,12/24/2016,12/30/2016,Standard Class,SC-20305,OFF-EN-10001990,7,39.76,0,18.6872
CA-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,FUR-FU-10002445,7,66.36,0,26.544
CA-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,OFF-BI-10003638,6,92.88,0.2,30.186
CA-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,FUR-FU-10004864,2,24.14,0,7.9662
CA-2017-118892,8/17/2017,8/22/2017,Second Class,TP-21415,FUR-CH-10002024,9,4416.174,0.3,-630.882
US-2017-151127,5/22/2017,5/25/2017,First Class,RL-19615,OFF-AR-10002445,7,49.56,0,18.8328
CA-2017-145807,02/09/2017,2/13/2017,Standard Class,SB-20170,OFF-ST-10001370,5,354.9,0,17.745
US-2014-127978,03/03/2014,3/8/2014,Standard Class,JS-15595,OFF-LA-10000305,3,15.12,0.2,4.914
US-2014-127978,03/03/2014,3/8/2014,Standard Class,JS-15595,FUR-BO-10001972,5,302.45,0.5,-199.617
US-2014-127978,03/03/2014,3/8/2014,Standard Class,JS-15595,OFF-ST-10002486,8,44.672,0.2,-10.0512
CA-2015-158491,06/04/2015,6/9/2015,Second Class,BP-11155,TEC-AC-10001874,2,119.98,0,35.994
CA-2015-158491,06/04/2015,6/9/2015,Second Class,BP-11155,TEC-AC-10003870,3,989.97,0,395.988
CA-2016-116764,8/27/2016,9/2/2016,Standard Class,EM-13825,OFF-LA-10002473,4,9.216,0.2,3.3408
CA-2016-152457,09/12/2016,9/18/2016,Standard Class,SC-20695,OFF-PA-10003790,3,68.52,0,31.5192
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-AP-10002684,3,364.74,0,109.422
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,FUR-FU-10001037,5,47.4,0,21.33
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-ST-10000876,4,49.76,0,13.9328
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-AR-10003732,2,5.56,0,1.4456
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-PA-10000994,6,629.1,0,301.968
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-AR-10000940,5,14.7,0,3.969
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,OFF-PA-10004888,7,45.36,0,21.7728
CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,TEC-PH-10000441,1,125.99,0,35.2772
CA-2017-137001,06/10/2017,6/13/2017,Second Class,GZ-14545,OFF-AR-10001231,7,14.7,0,4.116
CA-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,TEC-PH-10003988,5,32.7,0.4,-6.54
CA-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,OFF-EN-10003068,4,31.68,0.2,11.088
CA-2017-122056,6/13/2017,6/17/2017,Standard Class,PG-18895,OFF-AR-10004260,7,181.86,0,50.9208
US-2014-143721,11/23/2014,11/26/2014,Second Class,DK-12835,FUR-CH-10001973,2,155.372,0.3,-35.5136
CA-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,OFF-BI-10002824,3,13.428,0.7,-11.19
CA-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,OFF-ST-10004950,4,67.136,0.2,-0.8392
CA-2016-133368,1/14/2016,1/20/2016,Standard Class,AG-10675,OFF-PA-10004039,2,89.568,0.2,32.4684
CA-2016-133368,1/14/2016,1/20/2016,Standard Class,AG-10675,FUR-FU-10003374,8,315.776,0.2,31.5776
CA-2016-123337,9/16/2016,9/22/2016,Standard Class,KD-16495,FUR-BO-10001918,2,273.666,0.15,-12.8784
CA-2016-123337,9/16/2016,9/22/2016,Standard Class,KD-16495,OFF-AP-10002287,4,17.48,0,4.5448
US-2016-150357,10/10/2016,10/14/2016,Standard Class,EB-13975,OFF-SU-10004498,2,20.608,0.2,-4.3792
US-2016-150357,10/10/2016,10/14/2016,Standard Class,EB-13975,OFF-BI-10002557,3,4.095,0.7,-2.73
CA-2015-144519,11/13/2015,11/17/2015,Standard Class,AW-10930,TEC-PH-10004908,5,339.96,0.2,42.495
CA-2015-144519,11/13/2015,11/17/2015,Standard Class,AW-10930,FUR-FU-10000794,7,63.98,0,21.7532
CA-2014-120670,11/02/2014,11/6/2014,Standard Class,JK-16120,TEC-AC-10004171,10,799.92,0.2,239.976
CA-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,TEC-PH-10002070,2,35.984,0.2,4.498
CA-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,TEC-AC-10003095,3,389.97,0,132.5898
CA-2016-108224,5/14/2016,5/14/2016,Same Day,TH-21235,TEC-AC-10003832,7,185.528,0.2,48.7011
CA-2015-162782,2/21/2015,2/27/2015,Standard Class,PW-19240,OFF-BI-10003527,2,2541.98,0,1270.99
CA-2017-159282,10/16/2017,10/21/2017,Standard Class,GH-14410,TEC-MA-10001148,5,599.985,0.7,-479.988
CA-2017-155936,6/22/2017,6/29/2017,Standard Class,JK-15730,OFF-BI-10002432,3,3.036,0.8,-5.0094
CA-2017-169439,09/09/2017,9/13/2017,Standard Class,LC-17140,OFF-AR-10001374,5,25.92,0.2,3.888
CA-2017-169439,09/09/2017,9/13/2017,Standard Class,LC-17140,FUR-FU-10000723,2,66.112,0.2,-9.0904
CA-2017-151183,10/14/2017,10/19/2017,Standard Class,BK-11260,TEC-AC-10003614,4,46.36,0,15.2988
CA-2016-149965,6/20/2016,6/25/2016,Standard Class,BS-11365,TEC-AC-10004877,1,6.9,0,0.552
CA-2016-149965,6/20/2016,6/25/2016,Standard Class,BS-11365,FUR-FU-10004270,3,57.69,0,23.6529
CA-2014-158281,09/02/2014,9/7/2014,Standard Class,AG-10525,TEC-MA-10002210,3,559.71,0.4,-121.2705
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,OFF-ST-10000675,9,305.01,0,76.2525
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,OFF-BI-10004781,2,50.784,0.2,17.7744
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,OFF-LA-10004689,9,26.01,0,12.2247
CA-2017-109183,12/04/2017,12/9/2017,Standard Class,LR-16915,TEC-MA-10001856,2,649,0.5,-272.58
CA-2016-113656,1/23/2016,1/29/2016,Standard Class,CB-12415,FUR-FU-10000719,7,59.99,0,21.5964
CA-2015-148964,5/26/2015,5/31/2015,Standard Class,RD-19900,FUR-FU-10003849,1,20.24,0,7.8936
CA-2014-111899,05/04/2014,5/5/2014,First Class,NC-18340,OFF-AR-10001725,2,37.84,0.2,2.838
CA-2014-111899,05/04/2014,5/5/2014,First Class,NC-18340,OFF-FA-10000840,6,5.472,0.2,1.8468
CA-2015-101126,02/10/2015,2/14/2015,Second Class,NB-18655,OFF-ST-10000943,5,77.24,0.2,7.724
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,FUR-TA-10002533,4,292.1,0.5,-175.26
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,FUR-FU-10001546,2,8.544,0.6,-7.476
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,FUR-BO-10003546,6,424.116,0.3,-30.294
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,OFF-BI-10004728,3,2.892,0.8,-4.9164
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,OFF-ST-10000025,5,381.72,0.2,-66.801
US-2017-117450,09/04/2017,9/8/2017,Standard Class,DO-13645,FUR-CH-10003817,2,97.184,0.2,6.074
US-2017-117450,09/04/2017,9/8/2017,Standard Class,DO-13645,OFF-PA-10000289,2,10.368,0.2,3.6288
CA-2014-137274,3/29/2014,4/2/2014,Standard Class,MG-18145,FUR-TA-10001889,3,890.841,0.3,-152.7156
CA-2016-144092,11/05/2016,11/7/2016,Second Class,LH-17155,TEC-AC-10002305,4,72,0,12.96
CA-2016-144092,11/05/2016,11/7/2016,Second Class,LH-17155,FUR-CH-10004875,2,113.888,0.2,9.9652
CA-2016-144092,11/05/2016,11/7/2016,Second Class,LH-17155,OFF-EN-10001434,3,158.13,0,77.4837
CA-2017-112172,06/10/2017,6/14/2017,Second Class,MM-18280,OFF-FA-10004395,3,14.13,0,0.7065
CA-2015-121699,08/10/2015,8/14/2015,Standard Class,BD-11320,OFF-BI-10004632,5,64.75,0,29.1375
CA-2015-162761,10/09/2015,10/13/2015,Standard Class,SC-20575,OFF-BI-10000145,2,1.872,0.7,-1.3104
CA-2015-162761,10/09/2015,10/13/2015,Standard Class,SC-20575,OFF-BI-10002498,2,11.214,0.7,-8.5974
CA-2015-162761,10/09/2015,10/13/2015,Standard Class,SC-20575,OFF-AR-10001761,8,37.376,0.2,7.4752
CA-2016-121377,5/28/2016,6/2/2016,Standard Class,TN-21040,TEC-PH-10001817,1,286.4,0.2,25.06
CA-2017-115322,05/11/2017,5/16/2017,Second Class,ZC-21910,OFF-AR-10004456,3,43.92,0,12.7368
CA-2016-132066,10/16/2016,10/20/2016,Standard Class,NB-18655,FUR-TA-10001539,1,142.182,0.4,-37.9152
CA-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,OFF-PA-10003205,3,19.608,0.2,6.6177
CA-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,OFF-BI-10002813,7,4.158,0.7,-3.465
CA-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,TEC-PH-10002310,5,979.95,0,264.5865
CA-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,FUR-FU-10003623,5,135.3,0,37.884
CA-2017-167626,09/03/2017,9/7/2017,Standard Class,MY-18295,OFF-PA-10003424,3,8.904,0.2,3.339
CA-2017-167626,09/03/2017,9/7/2017,Standard Class,MY-18295,TEC-AC-10004353,2,100.8,0.2,21.42
US-2017-126053,12/05/2017,12/8/2017,First Class,CS-11950,FUR-FU-10001934,2,41.96,0,10.9096
US-2017-126053,12/05/2017,12/8/2017,First Class,CS-11950,OFF-LA-10003766,3,9.45,0,4.536
US-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,OFF-AP-10004540,5,400.8,0,112.224
US-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,OFF-BI-10001543,1,28.792,0.2,10.0772
US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,FUR-FU-10004597,2,111,0,14.43
US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,TEC-MA-10001148,4,1279.968,0.2,415.9896
US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,OFF-ST-10000078,7,1856.19,0,334.1142
CA-2016-149349,11/12/2016,11/13/2016,First Class,SP-20650,FUR-FU-10001037,6,22.752,0.6,-8.532
CA-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,TEC-PH-10001433,1,61.542,0.4,-13.3341
CA-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,OFF-BI-10003007,7,81.438,0.7,-65.1504
CA-2015-125563,04/11/2015,4/17/2015,Standard Class,PR-18880,FUR-FU-10001290,2,67.36,0.2,10.104
CA-2015-125563,04/11/2015,4/17/2015,Standard Class,PR-18880,FUR-FU-10000087,3,54.528,0.2,14.3136
CA-2015-113152,12/25/2015,12/30/2015,Standard Class,JK-15625,TEC-AC-10002049,2,843.9,0,371.316
CA-2015-113152,12/25/2015,12/30/2015,Standard Class,JK-15625,FUR-BO-10002613,2,449.568,0.2,56.196
CA-2017-165155,9/21/2017,9/23/2017,First Class,BM-11575,OFF-ST-10004950,1,15.51,0,3.8775
CA-2014-163412,12/20/2014,12/23/2014,Second Class,SM-20950,FUR-CH-10004875,3,192.186,0.1,36.3018
CA-2015-159590,7/18/2015,7/21/2015,First Class,KC-16255,OFF-AR-10003190,2,5.76,0,1.6128
CA-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,FUR-CH-10000553,2,67.88,0,18.3276
CA-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,OFF-LA-10002762,13,162.89,0,76.5583
CA-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,FUR-FU-10000719,3,25.71,0,9.2556
CA-2014-168473,12/26/2014,1/1/2015,Standard Class,TB-21520,OFF-ST-10000563,6,191.88,0,19.188
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,FUR-TA-10004289,6,721.875,0.45,-420
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,TEC-PH-10003555,4,73.568,0.2,-16.5528
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,OFF-AR-10001958,1,13.584,0.2,1.3584
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,FUR-CH-10000225,1,64.784,0.2,-12.147
CA-2014-130421,03/03/2014,3/7/2014,Standard Class,SC-20020,OFF-AP-10002534,3,176.772,0.8,-459.6072
CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,OFF-BI-10000301,6,38.82,0,19.41
CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,OFF-BI-10003460,5,21.9,0,10.512
CA-2017-141138,11/10/2017,11/16/2017,Standard Class,GH-14425,TEC-AC-10001772,7,111.79,0,43.5981
CA-2017-152135,3/16/2017,3/18/2017,Second Class,MG-17650,TEC-PH-10003505,8,445.44,0.4,-81.664
CA-2016-151974,9/22/2016,9/29/2016,Standard Class,RD-19660,OFF-LA-10004484,5,16.52,0.2,5.369
CA-2017-154102,02/06/2017,2/13/2017,Standard Class,SN-20560,OFF-PA-10001593,5,29.9,0,13.455
CA-2015-139780,12/31/2015,1/2/2016,Second Class,AH-10690,OFF-BI-10004139,8,116.4,0,52.38
